village,vlcode,block,district,area_km2,coastal_exposure_score,shoreline_distance_m,shoreline_distance_km,shoreline_proximity_score,shoreline_proximity_category,shoreline_method,shoreline_data_quality,official_shoreline_used
Jalakana,397089,Mahakalapada,Kendrapara,0.8192230107348967,0.0447137710194592,3560.1056927254485,3.5601056927254486,0.5495967333896618,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Maha Kala Para,397088,Mahakalapada,Kendrapara,1.8704261925913068,0.103290926759009,5644.34414101001,5.64434414101001,0.2834866652130167,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Samantsingharpur,396927,Mahakalapada,Kendrapara,3.9909153214787647,0.2214528806902234,5580.512805322613,5.580512805322613,0.29163648180696744,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Teragan,396926,Mahakalapada,Kendrapara,2.371655284199741,0.1312213735718602,6234.184049254513,6.234184049254513,0.20817746135227855,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nantar,397082,Mahakalapada,Kendrapara,3.3120687533045823,0.1836248928820303,6885.1637373552985,6.885163737355298,0.12506209164748772,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Aitipur,397044,Mahakalapada,Kendrapara,0.8908952266116044,0.0487076274157025,1802.064634442073,1.802064634442073,0.7740587791129718,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Balia,396986,Mahakalapada,Kendrapara,1.837159680242045,0.1014371864845998,387.8114244527044,0.3878114244527044,0.9546268990606023,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Janra,397064,Mahakalapada,Kendrapara,0.9227151456985824,0.05048075785152,6224.2748090113255,6.224274809011326,0.20944264701223203,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Itakandia,396989,Mahakalapada,Kendrapara,0.7718539022454806,0.0420741788900594,848.9164396167115,0.8489164396167115,0.895754226827308,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bada Rahama,396990,Mahakalapada,Kendrapara,1.0816686019131554,0.0593382665812572,279.4182833117572,0.2794182833117572,0.9684662494490565,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Mangalapur,397086,Mahakalapada,Kendrapara,1.5253019169738509,0.0840592512929577,7100.038572845795,7.100038572845795,0.09762743935571938,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gamha,397087,Mahakalapada,Kendrapara,2.0129000885311945,0.1112301298886579,6213.102847444669,6.213102847444669,0.21086905360050734,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gopalpur,397090,Mahakalapada,Kendrapara,1.3559824881167628,0.0746241099947951,5323.614807278094,5.323614807278094,0.32443654066315875,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Balana,396904,Marsaghai,Kendrapara,1.2278989436291263,0.0674867935724113,5266.572139619234,5.2665721396192335,0.33171959802743045,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Orata,397046,Mahakalapada,Kendrapara,1.4157611057510069,0.0779552085450033,614.0438594267436,0.6140438594267436,0.925742138420926,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Raigada,397065,Mahakalapada,Kendrapara,0.9497034672635708,0.0519846527623682,6150.6261784079215,6.150626178407921,0.21884590992925534,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ostara,396934,Mahakalapada,Kendrapara,1.4751516399831917,0.0812646815690766,5841.275557940499,5.8412755579405,0.2583429812796222,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sarumunhi,397113,Mahakalapada,Kendrapara,0.752864763827239,0.0410160297732342,5704.239606227686,5.704239606227686,0.2758393701803078,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Chhatar,396988,Mahakalapada,Kendrapara,1.1978928152399653,0.0658147346535173,1183.3853525012569,1.183385352501257,0.8530501181472618,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Mahula Kandha,397099,Mahakalapada,Kendrapara,1.996326169990404,0.1103065662766605,6137.117689035752,6.137117689035752,0.22057063822545875,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bachhuria,397109,Mahakalapada,Kendrapara,0.6965458685412188,0.0378777204937449,5496.065460903602,5.496065460903602,0.3024184960238031,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Jemadeipur,397084,Mahakalapada,Kendrapara,1.4661447893768214,0.0807627846001571,7695.492415419139,7.69549241541914,0.02160146316587619,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kiar Banka,397063,Mahakalapada,Kendrapara,2.899898532507418,0.1606571549303599,5475.138804919925,5.475138804919925,0.30509035626854086,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Pareswar Pur,397083,Mahakalapada,Kendrapara,1.2664538124353375,0.0696352217674164,7805.4286465753,7.8054286465753,0.007565095113973186,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sahabaj Pur,397062,Mahakalapada,Kendrapara,2.0873100541739404,0.1153765444175145,3900.3186509184643,3.9003186509184644,0.5061592401537818,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Maliancha,397030,Mahakalapada,Kendrapara,1.5940390536239704,0.0878895535866914,4712.7867457726425,4.712786745772642,0.402425456578806,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Babakar Pur,397055,Mahakalapada,Kendrapara,1.4955017098738526,0.082398667114279,3118.7579558463244,3.1187579558463243,0.6059468484387229,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ramakani,397060,Mahakalapada,Kendrapara,0.9855673856363888,0.0539831306667493,3292.2881208905637,3.292288120890564,0.5837909746284906,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Barakandha,397106,Mahakalapada,Kendrapara,1.2673043856705084,0.0696826190372539,4419.354187702871,4.419354187702871,0.4398901517040027,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kochila,397115,Mahakalapada,Kendrapara,1.9841416868372943,0.1096275991848703,4776.30891270187,4.77630891270187,0.3943151138365071,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ghantia Palli,397040,Mahakalapada,Kendrapara,1.0152153536874038,0.0556352314897496,1130.7895049782767,1.1307895049782766,0.8597654172444781,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bandhapara,397101,Mahakalapada,Kendrapara,1.36501987987414,0.0751277088361878,5155.123539414824,5.1551235394148245,0.34594906137074255,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gokhapada,396925,Mahakalapada,Kendrapara,1.5655059395878157,0.0862995767929772,6171.2225480136985,6.171222548013699,0.21621621977816163,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sankhapada,397038,Mahakalapada,Kendrapara,2.303275460266633,0.1274109821412531,2548.174593222376,2.548174593222376,0.6787974273411939,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Mulubasanta,396984,Mahakalapada,Kendrapara,0.5016600149219391,0.0270179179399404,292.0837654818715,0.29208376548187154,0.9668491540890927,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bijayanagar,397034,Mahakalapada,Kendrapara,6.525370299901038,0.3626826320345246,4111.652989133579,4.111652989133579,0.479176629216546,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kalapara,397041,Mahakalapada,Kendrapara,1.0957077728039522,0.0601205841331049,768.1925262489707,0.7681925262489707,0.9060608431875692,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Anduli,397042,Mahakalapada,Kendrapara,1.638850545062616,0.0903866252834184,336.64974583665384,0.33664974583665386,0.9611590872542105,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bilipada,397048,Mahakalapada,Kendrapara,1.0888494384964864,0.0597384109017293,1931.7518080577845,1.9317518080577845,0.7575006628183042,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sri Chandan Pur,397037,Mahakalapada,Kendrapara,1.652295378443451,0.0911358240229529,1535.2557678455505,1.5352557678455505,0.8081242315272918,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Palaspur,396905,Marsaghai,Kendrapara,1.68429580501502,0.0929190130423245,6165.657617230059,6.1656576172300595,0.21692673546385555,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Tithi,397085,Mahakalapada,Kendrapara,1.9207607127180752,0.1060957632315683,6873.1419361950675,6.873141936195068,0.12659700351373215,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Deula Pada,397058,Mahakalapada,Kendrapara,1.9174678313563247,0.1059122709936372,2644.254210558357,2.644254210558357,0.6665302351968846,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Rajagada,397054,Mahakalapada,Kendrapara,4.285724213573142,0.2378807860501745,3584.4187017113677,3.5844187017113676,0.5464925125246511,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Jagati,397066,Mahakalapada,Kendrapara,1.1672895477104472,0.0641094008044988,5559.387190645951,5.559387190645951,0.2943337445728986,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ranki,397032,Mahakalapada,Kendrapara,0.7079397044238941,0.0385126296250051,3198.954911691539,3.1989549116915392,0.5957075126251578,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sikhar,397093,Mahakalapada,Kendrapara,0.9590882723109998,0.0525076108320706,5489.893301814039,5.489893301814039,0.30320654101811384,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Dadhipur,397097,Mahakalapada,Kendrapara,1.1038153999390676,0.0605723728506135,6399.054899504565,6.399054899504565,0.1871271860171828,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Adoi,397110,Mahakalapada,Kendrapara,2.968556973347433,0.1644830719855364,6963.237371878192,6.963237371878192,0.11509385590038035,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Karanja,396924,Mahakalapada,Kendrapara,4.808547251563191,0.2670145320748807,7114.243797955441,7.1142437979554405,0.09581375367810252,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Dasi Pur,396902,Marsaghai,Kendrapara,1.9572672226547236,0.1081300488530121,5077.448874370398,5.077448874370398,0.355866357747068,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Adam Pur,396903,Marsaghai,Kendrapara,1.6935896180598728,0.0934369006814974,4288.795948196837,4.288795948196837,0.4565594833942268,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Chandia Palli,397061,Mahakalapada,Kendrapara,1.1441842423100073,0.062821882752602,4551.494034078793,4.551494034078793,0.423018884619908,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Amirabad,397059,Mahakalapada,Kendrapara,1.927638111517644,0.1064789988110629,3770.1089561006575,3.7701089561006573,0.5227840705774531,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Badadihi,397026,Mahakalapada,Kendrapara,3.747691936967652,0.2078995217203169,1907.934160064095,1.907934160064095,0.7605416372982754,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kanpur,397031,Mahakalapada,Kendrapara,0.6384849614776124,0.0346423394997127,4038.763612051163,4.038763612051163,0.48848295264643926,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Dia Rajagarh,397056,Mahakalapada,Kendrapara,0.2922998952372233,0.0153515526281794,2617.7827152171903,2.6177827152171904,0.669910045907014,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Oliha,397045,Mahakalapada,Kendrapara,1.2741909414137158,0.0700663648774887,1537.5530848571075,1.5375530848571075,0.8078309161501228,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Olihanilakanthapur,397057,Mahakalapada,Kendrapara,1.548458365542403,0.0853496192423578,2180.5991571162235,2.1805991571162235,0.725728489592145,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Balipal,397039,Mahakalapada,Kendrapara,1.225671648836861,0.0673626799888756,2156.514071390932,2.156514071390932,0.7288036098163557,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Arada,397033,Mahakalapada,Kendrapara,1.6652493853755015,0.091857671991649,3353.551417433379,3.353551417433379,0.5759690384996602,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Benupal,396922,Mahakalapada,Kendrapara,1.8212609936605848,0.1005512494402581,7301.247680658526,7.301247680658526,0.07193759113231823,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Ekalapur,397027,Mahakalapada,Kendrapara,1.354765613172606,0.0745563009600151,3704.1131429788193,3.7041131429788194,0.5312102419417133,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nachhi Pada,397049,Mahakalapada,Kendrapara,1.3767898283224076,0.0757835764317207,1743.5432219430277,1.7435432219430276,0.7815306387184464,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Basaghar,397043,Mahakalapada,Kendrapara,0.748483157996465,0.0407718695465829,1098.4822010736104,1.0984822010736104,0.86389032860083,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sahoo Pada,396985,Mahakalapada,Kendrapara,0.5794175471092835,0.0313508719791561,262.5448510671793,0.2625448510671793,0.9706206047766219,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Batakuli,397096,Mahakalapada,Kendrapara,1.1463072376754804,0.0629401843638453,6039.138379713262,6.039138379713262,0.23308037803242188,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Potakani,397108,Mahakalapada,Kendrapara,0.535143349106128,0.0288837403756402,4809.183280738604,4.809183280738604,0.39011780122732864,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Niyamatpur,397050,Mahakalapada,Kendrapara,1.4683094144590108,0.080883405982156,952.8788721224405,0.9528788721224405,0.8824805776319966,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Dahimachha,396921,Mahakalapada,Kendrapara,0.754117482351384,0.0410858361525843,6153.532791900077,6.153532791900077,0.21847480118438145,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Rama Chandra Pur,396987,Mahakalapada,Kendrapara,1.242825867285967,0.0683185801830787,650.0690498337761,0.6500690498337761,0.9211425371213806,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Jasuapalli,397036,Mahakalapada,Kendrapara,1.0278465188881378,0.0563390894535627,555.619761140231,0.555619761140231,0.9332015732043977,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Potia,397035,Mahakalapada,Kendrapara,1.6898357140508842,0.0932277184572032,1409.2614482101985,1.4092614482101986,0.824210853965156,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Alailo,397047,Mahakalapada,Kendrapara,4.101366401313663,0.227607647168065,954.6519892934386,0.9546519892934386,0.8822541907079632,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Baulapara,397095,Mahakalapada,Kendrapara,0.9506102175066188,0.0520351804349635,6823.993422006439,6.823993422006438,0.13287215618269943,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Gobardhanpur,396923,Mahakalapada,Kendrapara,0.5944071009642701,0.032186148589601,6821.081923937647,6.821081923937647,0.13324388857743574,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kumbharapara,397098,Mahakalapada,Kendrapara,0.9796844264326168,0.0536553091538043,7060.903070348957,7.0609030703489575,0.10262415709985873,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Marichakani,397100,Mahakalapada,Kendrapara,0.5696877429535269,0.0308086892087991,5711.565103335937,5.711565103335937,0.27490407002954576,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Baradia,395618,Rajkanika,Kendrapara,0.5133703143733733,0.0276704616599014,293.37587927036435,0.29337587927036435,0.9666841804083554,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kusiapal,397069,Mahakalapada,Kendrapara,0.2985935972162256,0.0157022623362221,4605.674784870289,4.605674784870289,0.41610122925333815,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Balisahipatna,395912,Rajnagar,Kendrapara,0.6729396247598929,0.0365622881945746,527.529164487261,0.5275291644872611,0.9367881064998548,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Baulakani,397112,Mahakalapada,Kendrapara,3.634598309367043,0.2015975021379442,5932.533210851242,5.932533210851242,0.2466914448358406,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Petchhela,396058,Mahakalapada,Kendrapara,13.17439243882792,0.733192170123838,5789.665611969792,5.789665611969792,0.26493240306682786,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Tanki Belari,397078,Mahakalapada,Kendrapara,0.9987393946515792,0.0547171265647858,7103.147534594152,7.103147534594152,0.09723049531916028,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Narasingha Pur,397015,Mahakalapada,Kendrapara,0.7975017222409682,0.0435033758066844,2043.961071052369,2.0439610710523692,0.7431740800560889,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Maladhia,397081,Mahakalapada,Kendrapara,1.9609870160231584,0.1083373302989044,7864.6803021383885,7.864680302138389,0.0,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Babara,396992,Mahakalapada,Kendrapara,0.7586741028128092,0.0413397488794688,1044.7142287683625,1.0447142287683626,0.8707552814989237,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Pancha Gachhia,397018,Mahakalapada,Kendrapara,0.6135725322379696,0.0332541214343488,4170.142850655122,4.170142850655122,0.4717087979566674,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kakat Pur,396993,Mahakalapada,Kendrapara,1.3048774476523275,0.0717763371131771,1888.5795874078785,1.8885795874078786,0.7630127780899226,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Jamboo,396057,Mahakalapada,Kendrapara,13.014426258615618,0.7242782284491097,1302.2821734882932,1.3022821734882932,0.8378696856181107,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sugal,397021,Mahakalapada,Kendrapara,1.5611960201126165,0.0860594112106415,4011.1474179143756,4.011147417914375,0.4920089154798035,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bhitarsubala,397079,Mahakalapada,Kendrapara,1.5214208371217686,0.0838429823329156,6802.762098569397,6.802762098569397,0.13558291556436308,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Maladhia,397004,Mahakalapada,Kendrapara,2.2162966036073346,0.1225641798098692,2173.310723679793,2.1733107236797933,0.7266590575510393,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Badatota Chhapali,397077,Mahakalapada,Kendrapara,5.925474894483451,0.3292541120327783,4933.327260077654,4.933327260077654,0.37426742535847113,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bara Danga,397067,Mahakalapada,Kendrapara,2.54768289424531,0.1410303209819038,5801.992142873755,5.801992142873755,0.26335858411058743,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kalatunga,396995,Mahakalapada,Kendrapara,3.836814413011739,0.2128657749140233,2360.4788186363685,2.3604788186363685,0.7027619288178173,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Pankapal,397073,Mahakalapada,Kendrapara,1.4148354266133996,0.0779036260803149,6127.114702884061,6.127114702884062,0.22184779311576763,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Baliganda Ratanpur,396997,Mahakalapada,Kendrapara,1.8246069999361132,0.1007377020063177,545.5289576937669,0.5455289576937669,0.9344899403752969,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Radia,397028,Mahakalapada,Kendrapara,1.3760137089810276,0.0757403280242604,4159.817129721816,4.159817129721816,0.47302715877272317,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kharianta,397023,Mahakalapada,Kendrapara,1.2775045988585652,0.0702510148400884,3843.7691233957667,3.8437691233957665,0.5133793346860595,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bhateni,397075,Mahakalapada,Kendrapara,4.723293468712371,0.2622638576081053,3307.0638159091873,3.307063815909187,0.5819044528574335,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Badamatha,397080,Mahakalapada,Kendrapara,1.677650504818102,0.0925487109054117,6731.615623082107,6.731615623082107,0.14466670991526054,LOW,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bagagahan,397074,Mahakalapada,Kendrapara,1.7910777570701288,0.0988693213591801,4626.075347185054,4.626075347185054,0.41349653926074526,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kansapal,397076,Mahakalapada,Kendrapara,1.1741403735645883,0.0644911556354667,4623.211377904546,4.623211377904545,0.41386220330514445,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kansara,397071,Mahakalapada,Kendrapara,1.836928172534672,0.1014242859690156,5704.358960462252,5.704358960462252,0.27582413134641925,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Badadandua,397072,Mahakalapada,Kendrapara,0.9711479936845044,0.0531796257091791,4897.700717529649,4.897700717529649,0.3788161283507562,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bala Bhadrapur,397068,Mahakalapada,Kendrapara,0.4705448574726914,0.0252840595810393,5472.579547616716,5.472579547616716,0.30541711549131556,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Guludia,397022,Mahakalapada,Kendrapara,1.63338444312425,0.090082032688896,3029.0788652474084,3.0290788652474085,0.6173968382097775,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sana Rahama,396991,Mahakalapada,Kendrapara,2.4350558184435536,0.1347542994918635,935.8293211743822,0.9358293211743822,0.884657419331133,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bahar Subala,397029,Mahakalapada,Kendrapara,1.962940019383346,0.1084461592902584,4516.406718307826,4.516406718307826,0.4274987405594395,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bhuinpada,397002,Mahakalapada,Kendrapara,2.112080560889156,0.1167568540043275,3368.15189998177,3.36815189998177,0.5741048873947028,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Badapal,397020,Mahakalapada,Kendrapara,0.8269187650889558,0.0451426085735226,4932.612983028519,4.932612983028519,0.3743586223682944,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Sankachit,397003,Mahakalapada,Kendrapara,2.129435042753431,0.117723913659862,3555.95635536087,3.55595635536087,0.5501265098410484,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Tarapada,397070,Mahakalapada,Kendrapara,1.1413270284207586,0.0626626676114567,4712.8976084829865,4.7128976084829866,0.4024113019203348,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kandara Patia,396056,Mahakalapada,Kendrapara,1.855803617250717,0.1024760996277532,489.96892903131436,0.48996892903131434,0.9415836983027693,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Nalitapatia,395760,Rajnagar,Kendrapara,0.9096056549491652,0.049750245715951,155.20923205730432,0.15520923205730433,0.9843249335284542,VERY HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kantilo,397019,Mahakalapada,Kendrapara,1.663458551039203,0.0917578796930414,4501.31186794679,4.501311867946789,0.4294260112428864,MODERATE,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Bada Baincha,397024,Mahakalapada,Kendrapara,1.534703221516413,0.0845831287791084,3312.06000235986,3.31206000235986,0.5812665529481855,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
Kholanai,397025,Mahakalapada,Kendrapara,0.9373612139964732,0.0512968941023088,2500.7767441525725,2.5007767441525726,0.6848490597049347,HIGH,Distance from village centroid to outer boundary of Kendrapara coastal-village belt,PROXY_REFERENCE,False
